	Episesarma_versicolor1	Episesarma_versicolor2	Episesarma_versicolor3	Parasesarma_affine	Parasesarma_continentale	Orisarma_dehaani1	Orisarma_dehaani2	Orisarma_dehaani3	Orisarma_intermedium	Orisarma_sinense	Clistocoeloma_villosum	Fasciarma_fasciatum	Macrophthalmus_definitus1	Macrophthalmus_definitus2	Macrophthalmus_definitus3	Mictyris_brevidactylus	Metaplax_longipes1	Metaplax_longipes2	Metaplax_longipes3	Metaplax_tredecim1	Metaplax_tredecim2	Metaplax_tredecim3	Metaplax_tredecim4	Gelasimus_borealis1	Gelasimus_borealis2	Gelasimus_borealis3	Tubuca_arcuata1	Tubuca_arcuata2	Paraleptuca_splendida1	Paraleptuca_splendida2	Ocypode_ceratophthalmus	Hemigrapsus_penicillatus	Metopograpsus_frontalis1	Metopograpsus_frontalis2	Metopograpsus_frontalis3	Etisus_laevimanus	Leptodius_affinis	Thalamita_danae1	Thalamita_danae2	Scylla_paramamosain	Epixanthus_frontalis1	Epixanthus_frontalis2	Epixanthus_frontalis3
Desulfobacter hydrogenophilus	3	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	7	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0
Desulfobacter sp.	1	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0
Desulfobacter vibrioformis	6	69	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfobacteraceae bacterium	255	3105	515	40	71	0	0	0	16	0	0	0	1172	2110	576	117	16	4222	1170	32	54	259	132	527	367	234	1907	92	0	12	0	0	440	329	240	4676	0	0	0	0	0	0	0
Desulfobacterales bacterium	66	1441	331	12	65	0	0	0	10	0	0	0	429	677	193	1019	12	1046	269	56	53	114	68	720	463	351	1168	12	257	532	0	0	1355	782	1150	4165	0	0	0	0	0	0	0
Desulfobacterium autotrophicum	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
Desulfobacterium sp.	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
Desulfobacterium vacuolatum	4	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfobacula sp.	0	26	0	0	0	0	0	0	0	0	0	0	5	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfobulbaceae bacterium	14	296	93	22	18	154	92	24	0	0	0	54	95	105	54	404	0	40	8	27	25	56	24	348	223	117	76	0	74	123	0	18	568	397	503	499	0	40	0	0	0	19	0
Desulfobulbus alkaliphilus	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfobulbus elongatus	0	66	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfobulbus japonicus	1194	37051	5502	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	7	8	0	0	0	0	0	0	44	270	78	0	0	0	0	0	0	0	0
Desulfobulbus marinus	5	181	42	0	0	0	0	0	0	0	0	0	5	2	0	0	0	37	3	3	0	2	0	4	6	4	8	0	0	10	0	0	4	10	8	34	0	0	0	0	0	0	0
Desulfobulbus mediterraneus	2	79	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfobulbus oligotrophicus	6	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfobulbus propionicus	6	239	15	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfobulbus rhabdoformis	27	1283	153	0	0	0	0	0	22	0	0	6	0	0	0	0	0	0	0	0	23	0	0	0	0	0	22	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0
Desulfobulbus sp.	2	26	7	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	10	4	12	4	0	0	0	16	16	0	22	0	0	0	5	0	0	0	0	0	0	0
Desulfocapsa sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfocapsa sulfexigens	2	99	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	10	0	12	0	0	0	0	0	0	0
Desulfocarbo indianensis	6	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0
Desulfococcus multivorans	4	125	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0
Desulfofustis glycolicus	2	38	14	3	0	0	0	0	0	0	0	0	2	5	4	17	0	0	0	0	0	0	0	10	5	2	0	0	0	0	0	0	21	13	2	10	0	0	0	0	0	0	0
Desulfofustis sp.	64	2378	444	375	129	0	0	0	0	0	0	0	2120	1965	988	26414	6	10	0	350	219	920	342	17878	12015	7880	115	67	3597	7640	0	4	35696	21137	44133	44996	0	16	4	0	0	0	0
Desulfoluna butyratoxydans	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
Desulfoluna spongiiphila	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	4	0	0	0	0	0	0	0
Desulfomonile tiedjei	0	10	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4	0	0	0	6	0	0	0	0	0	0	0	0	0
Desulfonatronovibrio hydrogenovorans	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfonema ishimotonii	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfopila aestuarii	70	247	134	37	0	0	0	0	0	0	0	0	0	0	0	0	0	214	36	0	8	0	0	0	0	0	375	0	0	0	0	0	0	4	0	12	0	0	0	0	0	0	0
Desulfopila inferna	89	380	84	0	0	0	0	0	8	0	0	0	34	21	2	36	0	0	0	0	0	0	0	82	52	29	0	0	0	12	0	0	58	61	27	0	0	0	0	0	0	0	0
Desulfopila sp.	158	3079	1362	38	4	0	0	0	5	0	0	0	138	144	65	75	4	189	57	14	10	44	16	44	36	23	714	6	20	39	0	0	125	193	139	244	0	0	0	0	407	26	156
Desulfoprunum benzoelyticum	0	52	12	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulforhopalus singaporensis	18	357	117	0	0	4	0	4	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	5	5	0	0	16	0	0	0	0	4	4	0	0	0	0	0	0	0	0
Desulforhopalus sp.	40	917	181	0	0	0	0	0	0	0	0	0	26	60	12	9	0	6	8	0	0	0	0	11	2	2	17	0	0	0	0	0	6	6	10	10	0	0	0	0	0	0	0
Desulforhopalus vacuolatus	5	120	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfosarcina alkanivorans	17	125	20	28	0	0	0	0	0	0	0	0	32	48	28	11	0	2	0	7	2	16	4	39	19	13	16	0	0	4	0	0	116	63	115	157	0	0	0	0	0	0	0
Desulfosarcina cetonica	37	263	26	0	0	106	0	0	0	0	0	0	9	21	1	0	0	4	0	0	0	0	0	2	1	0	8	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0
Desulfosarcina ovata	76	891	53	12	37	293	0	0	6	0	0	0	108	185	35	8	0	2	0	22	17	64	36	12	11	5	44	2	44	12	0	0	87	172	34	135	0	0	18	0	0	0	0
Desulfosarcina sp.	4	152	28	2	55	0	0	0	0	0	0	10	92	213	55	6	0	0	0	18	26	147	108	1441	1020	538	22	4	12	9	0	0	569	224	523	9704	0	0	0	0	0	0	0
Desulfosarcina widdelii	39	546	34	4	40	0	0	0	96	0	0	0	61	87	23	45	0	2	0	10	11	70	45	86	50	30	32	2	12	6	0	0	145	95	71	418	0	0	0	0	0	0	0
Desulfospira joergensenii	0	16	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	248	103	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0
Desulfotalea psychrophila	0	24	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfotalea sp.	0	96	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0
Desulfotignum balticum	2	47	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfovibrio alaskensis	24	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfovibrio brasiliensis	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfovibrio ferrophilus	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfovibrio inopinatus	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfovibrio litoralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
Desulfovibrio longus	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfovibrio oxyclinae	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfovibrio senegalensis	2	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfovibrio sp.	0	35	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	16	0	13	39	0	58	0	0	0	0	0
Desulfovibrionaceae bacterium	8	78	0	0	0	0	0	0	0	0	0	0	30	91	30	0	0	23	13	0	12	0	2	0	0	0	0	0	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0
Desulfurellales bacterium	12	10	0	0	0	49	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfurivibrio sp.	0	40	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
Desulfuromonadales bacterium	8	152	8	0	1	0	0	0	0	0	0	0	19	54	14	21	0	24	0	4	8	19	6	26	11	7	248	5	151	26	0	0	16	74	6	1250	0	0	0	0	0	0	8
Desulfuromonas acetoxidans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfuromonas sp.	2	22	4	0	0	0	0	0	0	0	0	0	3	2	4	106	0	0	0	0	0	0	0	1	7	2	22	0	14	2	0	0	6	0	0	0	0	0	0	0	0	0	0
Desulfuromusa sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0
Dethiosulfatarculus sandiegensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dethiosulfovibrio peptidovorans	0	0	0	0	0	2	4	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Devosia chinhatensis	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Devosia enhydra	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Devosia psychrophila	0	10	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Devosia soli	0	0	0	0	0	18	27	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Devosia sp.	0	10	2	0	0	37	78	6	0	12	4	26	0	0	0	0	0	8	0	0	0	0	0	2	4	0	8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8
Dichelobacter nodosus	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dichotomicrobium thermohalophilum	0	25	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	5	0	0	0	0	0	0	8	10	3	0	0	0	0	0	0	0	0
Dickeya chrysanthemi	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dickeya zeae	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dietzia aerolata	0	0	0	0	0	10	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dietzia alimentaria	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dietzia natronolimnaea	0	0	0	0	0	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dietzia sp.	0	8	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dietzia timorensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
Dinghuibacter sp.	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dinoroseobacter shibae	0	44	2	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	469	259	206	0	2	156	277	0	0	163	127	2	202	0	0	0	0	4	0	2
Dinoroseobacter sp.	5	37	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	14	2	2	0	0	0	4	0	0	6	2	10	12	0	0	0	0	0	0	0
Dissulfurirhabdus thermomarina	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dokdonella sp.	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dokdonia donghaensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0
Dokdonia sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0
Dolichospermum sp.	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	8	6	2	8	0	0	0	0	0	0	0
Donghicola eburneus	63	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0
Donghicola mangrovi	12	59	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Donghicola tyrosinivorans	14	12	4	25	0	0	0	0	6	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	67	14	0	16	0	0	138	2	2
Dongia mobilis	0	0	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0
Dongia sp.	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dongshaea marina	12	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Draconibacterium orientale	207	1914	1434	0	0	0	0	0	0	0	113	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
Draconibacterium sediminis	253	2888	1755	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	34	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Draconibacterium sp.	1049	9250	6264	154	0	0	0	0	0	0	0	71	0	0	0	18	5	21	429	2	0	3	0	0	0	0	159	0	0	0	0	0	4	1	0	0	0	0	4	0	0	0	8
Duganella fentianensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Duganella sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dyadobacter bucti	16	33	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dyella sp.	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dysgonomonadaceae bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dysgonomonas alginatilytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dysgonomonas hofstadii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dysgonomonas mossii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dysgonomonas sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	147	98	0	0	0	0	0	0	0	78	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0
Echinicola pacifica	2	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0
Echinicola rosea	4	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Echinicola sp.	0	0	0	0	0	0	8	0	0	0	0	76	0	0	0	6	0	0	0	0	0	2	4	0	0	0	0	0	0	44	0	20	20	4	0	0	0	0	0	0	14	0	0
Echinicola vietnamensis	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0
Ectothiorhodospira mobilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	12	2	0	27	0	0	0	0	0	0	0
Ectothiorhodospiraceae bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	7	6	6	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0
Edaphobacter aggregans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Edwardsiella piscicida	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Egicoccus halophilus	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eilatimonas milleporae	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
Ekhidna sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	4	7	0	0	18	0
Elioraea tepidiphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elioraea thermophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
Elizabethkingia anophelis	0	0	0	7	0	6	22	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
Elizabethkingia sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elusimicrobia bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Emcibacter nanhaiensis	2	66	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	28	0	0	10	0	0	10	2	0	0	0	0	0	0	0	0	0
Emcibacteraceae bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	1	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
Emergencia sp.	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Empedobacter brevis	0	0	0	7	0	8	0	2	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	15	2	4	0	0	0	0	0	0	0	0
Emticicia oligotrophica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Endobacterium cerealis	0	0	0	0	0	249	20	9	0	5699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0
Endomicrobium sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
endosymbiont of Escarpia spicata	0	0	0	0	0	0	0	0	0	0	0	0	18	18	6	10	0	0	0	0	0	0	0	5	3	2	0	0	0	0	0	0	15	9	0	15	0	0	0	0	0	0	0
endosymbiont of Lamellibrachia barhami	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0
endosymbiont of Ridgeia piscesae	0	0	0	0	0	0	0	0	0	0	0	0	16	11	1	0	0	0	0	0	0	0	0	11	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
endosymbiont of Seepiophila jonesi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	2	0	0	0	0	0	0	0	0
endosymbiont of Tevnia jerichonana	0	0	0	0	0	0	0	0	0	0	0	0	37	36	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0
endosymbiont of unidentified scaly snail isolate Monju	0	0	0	0	0	0	0	0	0	0	0	4	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Endozoicomonas acroporae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0
Endozoicomonas ascidiicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0
